0.2011
0.3378
0.4864
0.6568
0.9180
0.9624
1.0083
1.0097
1.0099
1.0109
1.0079
1.0089
1.0109
1.0086
1.0082
1.0086
1.0106
1.0102
1.0089
1.0087
1.0107
1.0102
1.0101
1.0094
1.0097
1.0097
1.0080
1.0105
1.0091
1.0085
1.0083
1.0108
1.0092
1.0090
1.0120
1.0086
1.0100
1.0088
1.0092
1.0085
1.0086
1.0102
1.0087
1.0083
1.0104
1.0075
1.0090
1.0111
1.0079
1.0084
1.0139
1.0077
1.0086
1.0122
1.0094
1.0074
1.0115
1.0124
1.0080
1.0091
1.0129
1.0078
1.0092
1.0095
1.0107
1.0102
1.0084
1.0110
1.0099
1.0112
1.0119
1.0103
1.0094
1.0102
1.0118
1.0092
1.0305
1.0225
1.0627
1.1969
1.2932
1.3112
1.3284
1.3499
1.3731
1.3938
1.4119
1.4315
1.4429
1.4571
1.4758
1.4946
1.5074
1.5175
1.5336
1.5537
1.5663
1.5713
1.5831
1.5955
1.6081
1.6155
1.6255
1.6362
1.6414
1.6467
1.6612
1.6668
1.6729
1.6797
1.6901
1.6980
1.6993
1.7039
1.7163
1.7234
1.7244
1.7317
1.7374
1.7446
1.7472
1.7566
1.7615
1.7636
1.7743
1.7771
1.7843
1.7877
1.7906
1.7938
1.7987
1.8069
1.8081
1.8130
1.8122
1.8196
1.8243
1.8276
1.8320
1.8306
1.8359
1.8464
1.8437
1.8490
1.8481
1.8532
1.8629
1.8602
1.8645
1.8618
1.8684
1.8769
1.8762
1.8796
1.8770
1.8848
1.8900
1.8921
1.8860
1.8867
1.8944
1.9000
1.9037
1.9005
1.8968
1.9036
1.9082
1.9071
1.9125
1.9055
1.9095
1.9152
1.9209
1.9215
1.9179
1.9198
1.9179
1.9242
1.9268
1.9305
1.9258
1.9273
1.9333
1.9344
1.9362
1.9370
1.9320
1.9388
1.9396
1.9389
1.9422
1.9464
1.9393
1.9419
1.9472
1.9487
1.9462
1.9511
1.9457
1.9519
1.9524
1.9523
1.9556
1.9559
1.9572
1.9534
1.9548
1.9641
1.9646
1.9586
1.9626
1.9569
1.9662
1.9630
1.9656
1.9657
1.9642
1.9663
1.9650
1.9683
1.9686
1.9693
1.9702
1.9738
1.9684
1.9687
1.9720
1.9737
1.9756
1.9773
1.9728
1.9743
1.9763
1.9746
1.9760
1.9827
1.9772
1.9789
1.9812
1.9780
1.9798
1.9789
1.9811
1.9840
1.9846
1.9809
1.9802
1.9869
1.9797
1.9867
1.9826
1.9867
1.9890
1.9861
1.9842
1.9884
1.9812
1.9963
1.9854
1.9885
1.9876
1.9881
1.9857
1.9924
1.9844
2.0013
1.9867
1.9967
1.9911
1.9907
1.9924
1.9912
1.9892
1.9931
1.9953
1.9919
1.9920
1.9926
1.9957
1.9945
1.9985
1.9921
2.0022
1.9902
2.0002
