618799.3 621574.7 617006.6 621081.4 619871.2 617254.7 620200.6 619782.8 
586267.3 588210.5 590371.6 586668.5 595527.0 591559.6 592879.5 593857.7 
559010.2 559904.8 558764.7 564564.8 563458.1 554700.4 555121.7 553402.9 
524493.3 524974.1 524025.2 527056.4 525497.7 520618.6 526672.8 525380.6 
492914.8 493062.1 485651.9 481382.5 490236.9 490582.8 487294.8 493078.7 
461574.4 456871.8 456488.1 450568.2 457307.2 456164.4 453752.2 459838.6 
421432.4 428550.9 423587.7 426339.7 426163.5 419914.9 419505.3 419944.9 
399761.7 397184.8 398419.9 396131.0 405116.2 398731.2 397459.4 394324.5 
376813.2 376292.1 375709.6 380156.2 384120.1 378401.2 374749.4 375687.7 
357292.5 360208.5 357201.9 357081.6 359234.4 358128.1 361573.0 357418.2 
347689.8 346529.6 346413.9 353258.3 351197.2 346590.4 346918.7 348250.3 
342084.1 344881.7 343762.8 343360.3 343318.8 342560.4 341529.3 338381.2 
340656.7 340266.8 335251.7 341260.4 338023.2 341851.1 337221.5 339319.5 
341004.0 342279.4 340036.6 338761.4 340178.5 342115.0 341403.3 339126.4 
351347.2 347239.1 346202.0 351931.3 351306.5 352855.0 349777.5 351034.9 
357594.1 355283.5 362703.2 360585.8 365752.9 366190.8 357045.9 358363.9 
381309.4 379322.4 382943.7 386306.7 380876.2 382980.7 385220.6 379457.7 
414114.7 418853.4 410649.3 417513.9 414565.8 415836.7 412977.8 416313.7 
461684.8 464574.8 464887.6 472754.6 461770.9 463870.9 466408.3 454702.5 
525489.9 526208.9 524916.7 519453.0 524053.0 533974.1 532404.8 523667.6 
605033.9 603925.5 601718.5 601992.6 603284.3 608524.2 606369.9 608739.7 
669717.4 679713.9 676976.0 674915.4 679727.1 684914.1 681048.9 678349.3 
730228.5 734999.2 726791.7 732107.3 732498.0 736683.1 734677.6 728158.4 
758877.2 755331.9 756589.9 753730.0 760658.0 757839.0 753582.7 758741.8 
774156.4 768691.9 769206.4 775459.0 775307.2 772472.2 768221.0 770729.2 
774390.1 776707.6 774817.1 773870.6 780135.5 769877.8 776647.8 778994.4 
774493.6 774226.0 772869.2 777046.8 776745.0 774876.2 773440.5 770454.2 
775074.4 775398.2 774598.6 776139.9 776111.3 772165.0 770614.2 770818.4 
775235.0 773309.2 775982.7 775467.3 774982.0 775522.9 772188.1 771128.2 
771564.8 769749.3 768091.2 771381.7 771966.6 768432.8 768603.3 767324.3 
775160.7 772445.3 772267.9 775630.1 776281.5 769853.3 775686.9 771393.6 
772405.1 772017.5 770701.0 771491.8 773865.8 771061.8 767875.9 767645.3 
769650.3 771896.8 769652.0 769014.1 770984.8 768234.3 771419.7 770203.9 
767170.5 767546.6 764710.2 765382.0 767517.8 765837.5 764863.5 769444.7 
765076.6 769057.7 766991.7 773022.3 770435.3 767024.9 772004.0 771357.2 
761291.6 765265.7 761299.9 767935.6 763886.5 765150.5 762291.0 766095.7 
766311.4 765029.0 763586.8 765454.0 766756.9 762909.6 768563.6 766737.6 
761070.5 760926.4 758274.1 759211.4 763712.9 763052.6 761138.5 760415.8 
764800.0 762186.0 760495.3 763211.7 763235.7 759439.1 763048.6 758718.9 
757913.8 755244.9 755347.6 760574.4 757940.0 758521.4 761428.2 753315.1 
761107.8 761971.9 759155.7 758400.2 759656.2 753037.6 757934.6 757369.9 
755371.2 754184.8 753755.6 757479.0 755888.1 748154.2 757224.2 752659.0 
757189.0 753992.2 753786.4 758890.9 754399.6 752900.8 757669.0 750747.2 
750161.5 752728.6 750373.3 754043.3 752147.1 749651.7 753927.5 748269.4 
752463.8 751653.6 751750.5 752071.2 753799.6 752157.5 756203.3 749723.5 
748496.6 747857.7 746181.6 745134.3 747608.5 744414.8 747818.0 748925.8 
747124.1 747648.2 747050.0 750012.4 748443.5 748430.9 749678.2 746572.3 
737521.6 742403.1 736494.3 743707.7 742940.5 741904.2 741364.4 743957.5 
742383.4 741299.3 740266.8 744466.5 739515.7 740419.9 744004.7 739939.7 
739595.1 736206.9 735465.6 739803.7 736621.9 736839.0 736253.1 738688.8 
737345.8 736621.1 737088.7 740876.6 735241.6 735945.8 738539.5 734431.6 
735167.5 733197.0 731953.4 731827.9 737908.7 736020.7 733869.5 735811.5 
733539.2 729242.3 730217.1 735730.8 734668.3 732251.3 736739.0 729905.7 
728483.7 726507.3 725511.7 729389.9 729080.8 725000.9 723261.3 727666.6 
727614.4 726550.3 723862.9 725018.2 728084.2 726494.1 726935.1 723897.3 
719437.8 716541.4 716364.6 722891.1 719374.2 720809.8 718615.0 718406.3 
720725.9 718154.1 718237.5 723363.2 720751.1 716215.1 721918.9 714225.2 
711015.0 715840.1 709114.2 718062.0 717516.0 712036.3 715717.1 713431.8 
711595.4 711163.9 708558.7 709345.6 714158.9 711607.7 714172.8 706086.5 
707476.6 704185.0 703834.5 705019.7 709207.3 706781.6 705673.6 707803.5 
706656.7 706794.4 699738.3 704193.5 702726.6 705795.3 705065.9 701594.7 
699682.3 695816.1 693871.0 699119.8 697941.1 697637.1 699613.8 695024.3 
696005.6 693778.2 693985.9 693073.4 695095.4 696283.2 695823.7 693179.8 
687302.1 682417.5 685056.2 690174.0 690302.6 688377.4 691806.9 685554.7 
680972.3 682147.5 681348.8 684853.3 687391.9 685264.8 683929.0 677420.9 
674452.1 671780.4 673630.7 674671.5 676065.3 677415.0 675603.9 673108.3 
669345.3 672117.2 663984.2 669081.1 672143.0 670427.4 671345.0 665866.4 
658672.9 655769.0 657053.7 663763.2 659129.9 662231.2 663301.5 658643.1 
651710.6 648633.9 647530.0 648297.5 654943.2 652297.5 653347.1 651021.2 
641393.9 640433.9 641052.1 643241.9 637589.7 642438.2 637864.9 640049.8 
625716.3 630595.2 629501.6 629284.8 630752.2 634031.6 630507.1 632981.8 
613130.8 613108.9 612123.7 624947.9 613464.9 617840.8 617965.5 618261.6 
600180.1 602417.5 600633.7 594772.5 602514.9 600030.6 596715.1 600149.4 
584210.5 578282.0 578165.0 589952.5 578564.8 585659.5 577990.1 587683.3 
570231.6 567207.9 565260.8 559176.7 562214.7 560948.1 565934.7 562179.4 
542412.9 537913.0 541125.0 547203.4 543620.1 541830.2 542160.0 546821.0 
518418.4 520582.8 521552.1 517261.5 515774.4 529305.0 520271.9 520548.7 
499628.8 493658.5 495638.9 501096.4 497685.3 498165.8 494481.6 490935.9 
